,ACC,trial_id,Learning Method,Training Size,partition_random_state,currerent_fold,data_percentage
625,77.69995880126953,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
626,83.28596496582031,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
627,84.24008178710938,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
628,80.34916687011719,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
629,84.18256378173828,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
630,83.2216796875,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
631,82.98822021484375,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
632,82.90702056884766,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
633,81.28636932373047,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
634,84.08444213867188,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
635,82.4468765258789,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
636,81.56380462646484,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
637,84.86263275146484,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
638,81.36080169677734,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
639,81.69576263427734,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
640,81.27960205078125,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
641,83.5701675415039,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
642,83.5938491821289,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
643,83.38407897949219,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
644,83.15739440917969,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
645,80.1766128540039,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
646,82.098388671875,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
647,83.05589294433594,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
648,81.29651641845703,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
649,83.67166900634766,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
650,82.24048614501953,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
651,84.08444213867188,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
652,82.6735610961914,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
653,81.53335571289062,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
654,82.27770233154297,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
655,82.99837493896484,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
656,83.07957458496094,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
657,83.0423583984375,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
658,83.18445587158203,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
659,84.30098724365234,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
660,83.72918701171875,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
661,83.23182678222656,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
662,84.14196014404297,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
663,78.78602600097656,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
664,83.45513153076172,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
665,81.046142578125,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
666,84.32128143310547,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
667,83.9051284790039,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
668,82.61604309082031,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
669,83.4822006225586,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
670,84.02354431152344,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
671,84.6291732788086,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
672,83.19461059570312,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
673,83.83407592773438,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
674,82.59912872314453,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
675,83.7731704711914,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
676,83.0322036743164,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
677,83.11679077148438,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
678,84.09797668457031,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
679,83.95925903320312,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
680,81.53335571289062,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
681,83.76302337646484,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
682,82.3250732421875,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
683,81.2593002319336,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
684,80.5826187133789,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
685,81.13411712646484,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
686,83.35700988769531,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
687,84.28068542480469,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
688,81.62132263183594,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
689,80.46758270263672,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
690,83.55663299560547,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
691,81.62808990478516,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
692,82.74461364746094,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
693,82.23371887207031,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
694,83.61077117919922,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
695,83.51603698730469,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
696,83.35363006591797,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
697,80.95817565917969,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
698,82.70063018798828,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
699,82.36567687988281,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
700,84.31790161132812,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
701,83.37054443359375,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
702,82.00364685058594,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
703,83.0660400390625,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
704,81.93260192871094,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
705,83.83407592773438,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
706,83.11679077148438,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
707,84.24346923828125,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
708,83.23521423339844,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
709,84.37879943847656,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
710,84.24008178710938,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
711,83.48896789550781,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
712,83.68858337402344,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
713,82.73784637451172,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
714,84.0912094116211,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
715,83.93895721435547,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
716,83.96602630615234,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
717,81.41831970214844,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
718,84.010009765625,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
719,83.12693786621094,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
720,77.03699493408203,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
721,73.11945343017578,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
722,83.7790756225586,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
723,82.79084777832031,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
724,84.51671600341797,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
725,84.01976776123047,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
726,84.75315856933594,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
727,83.68421936035156,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
728,84.17975616455078,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
729,83.88668060302734,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
730,84.22505950927734,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
731,81.93852996826172,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
732,83.53981018066406,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
733,84.2986831665039,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
734,82.16647338867188,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
735,84.82819366455078,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
736,84.23213958740234,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
737,85.78386688232422,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
738,85.07170867919922,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
739,81.4500732421875,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
740,84.03108978271484,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
741,85.10710906982422,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
742,84.43177032470703,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
743,83.19860076904297,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
744,81.90171813964844,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
745,84.1117935180664,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
746,81.9356918334961,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
747,83.963134765625,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
748,84.94145965576172,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
749,84.6370620727539,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
750,82.94658660888672,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
751,82.2953109741211,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
752,82.4298095703125,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
753,84.94429016113281,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
754,83.48883819580078,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
755,83.4548568725586,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
756,85.7612075805664,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
757,83.64457702636719,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
758,85.2784194946289,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
759,81.21646118164062,c26a5_00067,TE2E (Conv),400,1,0,0.0018232537786934564
760,72.62772369384766,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
761,82.53813171386719,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
762,80.56494140625,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
763,71.33892822265625,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
764,71.17893981933594,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
765,82.50080108642578,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
766,76.48345184326172,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
767,80.53472137451172,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
768,82.42436218261719,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
769,83.47673034667969,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
770,81.47509765625,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
771,86.37430572509766,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
772,83.56561279296875,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
773,81.5035400390625,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
774,85.22416687011719,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
775,85.28638458251953,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
776,85.36637878417969,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
777,86.55384826660156,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
778,82.5932388305664,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
779,83.88558959960938,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
780,84.64998626708984,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
781,86.05610656738281,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
782,84.82952880859375,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
783,85.68635559082031,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
784,82.38347625732422,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
785,84.56110382080078,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
786,85.87478637695312,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
787,79.45035552978516,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
788,83.44473266601562,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
789,83.80204010009766,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
790,84.5397720336914,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
791,84.20023345947266,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
792,72.21708679199219,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
793,84.05624389648438,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
794,83.30074310302734,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
795,83.93180847167969,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
796,86.69961547851562,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
797,85.9903335571289,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
798,85.17439270019531,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
799,85.92278289794922,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
800,86.18231964111328,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
801,86.01344299316406,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
802,84.2428970336914,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
803,85.80012512207031,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
804,85.29349517822266,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
805,84.29800415039062,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
806,85.40193176269531,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
807,86.152099609375,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
808,86.32808685302734,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
809,84.376220703125,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
810,84.0153579711914,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
811,86.3600845336914,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
812,84.28022766113281,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
813,86.3885269165039,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
814,85.47303771972656,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
815,83.43228912353516,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
816,84.51844024658203,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
817,85.04106903076172,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
818,85.6490249633789,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
819,85.48014831542969,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
820,78.59529876708984,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
821,81.74174499511719,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
822,85.9814453125,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
823,85.73968505859375,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
824,86.65872955322266,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
825,81.20845031738281,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
826,85.53170013427734,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
827,84.32466888427734,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
828,84.21978759765625,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
829,85.40015411376953,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
830,83.8731460571289,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
831,86.16454315185547,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
832,85.42504119873047,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
833,85.71479797363281,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
834,86.2747573852539,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
835,84.26600646972656,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
836,84.24645233154297,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
837,84.58421325683594,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
838,84.20556640625,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
839,84.02424621582031,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
840,85.97966766357422,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
841,81.91950988769531,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
842,84.80997467041016,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
843,79.79521942138672,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
844,84.72464752197266,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
845,79.0948257446289,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
846,83.18875122070312,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
847,82.52568817138672,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
848,83.75759887695312,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
849,82.68745422363281,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
850,83.09809112548828,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
851,82.7070083618164,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
852,86.68894958496094,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
853,85.59747314453125,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
854,84.12379455566406,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
855,84.0829086303711,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
856,86.15387725830078,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
857,84.78330993652344,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
858,85.28816223144531,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
859,86.37252807617188,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
860,84.26778411865234,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
861,86.06321716308594,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
862,86.59473419189453,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
863,83.47850799560547,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
864,85.56903076171875,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
865,84.55577087402344,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
866,84.99840545654297,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
867,82.19682312011719,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
868,85.5548095703125,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
869,85.23127746582031,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
870,83.85003662109375,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
871,84.0260238647461,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
872,85.23127746582031,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
873,85.8765640258789,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
874,81.41465759277344,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
875,85.86589813232422,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
876,84.5877685546875,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
877,84.47221374511719,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
878,81.16578674316406,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
879,85.71479797363281,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
880,81.1426773071289,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
881,84.42955017089844,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
882,83.5513916015625,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
883,85.81612396240234,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
884,84.77975463867188,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
885,82.83855438232422,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
886,84.1291275024414,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
887,84.39755249023438,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
888,85.84278869628906,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
889,84.2997817993164,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
890,86.03299713134766,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
891,75.77239227294922,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
892,84.36555480957031,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
893,83.49628448486328,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
894,85.8872299194336,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
895,84.3851089477539,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
896,84.51488494873047,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
897,83.15853118896484,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
898,81.27777862548828,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
899,83.29896545410156,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
900,85.79479217529297,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
901,84.09890747070312,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
902,83.6456069946289,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
903,86.13965606689453,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
904,85.31304931640625,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
905,84.6642074584961,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
906,85.11039733886719,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
907,85.63480377197266,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
908,81.75596618652344,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
909,84.13268280029297,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
910,84.39221954345703,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
911,84.13268280029297,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
912,83.31674194335938,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
913,81.48754119873047,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
914,84.28378295898438,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
915,84.29622650146484,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
916,84.23578643798828,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
917,85.08728790283203,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
918,85.25616455078125,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
919,85.22594451904297,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
920,86.2854232788086,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
921,85.5068130493164,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
922,85.86234283447266,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
923,85.92633819580078,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
924,84.56110382080078,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
925,85.4499282836914,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
926,85.76990509033203,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
927,84.37799835205078,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
928,86.1041030883789,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
929,85.0339584350586,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
930,86.3138656616211,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
931,85.48192596435547,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
932,84.74242401123047,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
933,85.5636978149414,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
934,82.8314437866211,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
935,84.50421905517578,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
936,85.91033935546875,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
937,85.65258026123047,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
938,84.84908294677734,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
939,85.6774673461914,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
