,ACC,trial_id,Learning Method,Training Size,partition_random_state,currerent_fold,data_percentage
940,86.26053619384766,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
941,85.29705047607422,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
942,86.1041030883789,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
943,85.68102264404297,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
944,85.68635559082031,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
945,83.14786529541016,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
946,83.21541595458984,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
947,85.25438690185547,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
948,85.41259765625,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
949,86.0098876953125,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
950,83.24208068847656,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
951,84.24645233154297,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
952,84.6446533203125,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
953,83.37895965576172,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
954,84.17890167236328,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
955,84.89707946777344,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
956,84.88285827636719,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
957,83.90514373779297,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
958,82.97721099853516,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
959,85.69168853759766,c26a5_00286,TCL (Conv),800,1,2,0.003646507557386913
960,81.5649642944336,c26a5_00107,TE2E (Conv),800,1,3,0.003646507557386913
961,82.45122528076172,c26a5_00107,TE2E (Conv),800,1,3,0.003646507557386913
962,82.17691040039062,c26a5_00107,TE2E (Conv),800,1,3,0.003646507557386913
963,76.97826385498047,c26a5_00107,TE2E (Conv),800,1,3,0.003646507557386913
964,82.2670669555664,c26a5_00107,TE2E (Conv),800,1,3,0.003646507557386913
965,83.56768798828125,c26a5_00107,TE2E (Conv),800,1,3,0.003646507557386913
966,81.27338409423828,c26a5_00107,TE2E (Conv),800,1,3,0.003646507557386913
967,76.90153503417969,c26a5_00107,TE2E (Conv),800,1,3,0.003646507557386913
968,82.54138946533203,c26a5_00107,TE2E (Conv),800,1,3,0.003646507557386913
969,81.12374877929688,c26a5_00107,TE2E (Conv),800,1,3,0.003646507557386913
970,84.56484985351562,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
971,83.28495788574219,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
972,84.48981475830078,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
973,83.79606628417969,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
974,81.85782623291016,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
975,84.48273468017578,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
976,85.15666198730469,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
977,83.22125244140625,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
978,81.33255767822266,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
979,84.36946868896484,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
980,82.4822006225586,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
981,83.52140045166016,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
982,86.01039123535156,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
983,81.53643798828125,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
984,78.21920013427734,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
985,78.39759063720703,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
986,80.91348266601562,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
987,81.40760040283203,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
988,83.79606628417969,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
989,77.957275390625,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
990,80.89649200439453,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
991,81.84508514404297,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
992,75.99496459960938,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
993,74.84957122802734,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
994,84.49406433105469,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
995,82.1409912109375,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
996,82.8106689453125,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
997,78.63544464111328,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
998,84.32133483886719,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
999,84.949951171875,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
1000,82.9437484741211,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
1001,71.39924621582031,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
1002,83.23965454101562,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
1003,86.65458679199219,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
1004,79.9408187866211,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
1005,83.54830169677734,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
1006,79.36458587646484,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
1007,76.50890350341797,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
1008,75.595703125,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
1009,80.63031768798828,c26a5_00225,TE2E (Conv),600,1,0,0.0027348806680401847
1010,78.87123107910156,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1011,82.93585968017578,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1012,82.83970642089844,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1013,80.7039566040039,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1014,77.4974136352539,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1015,81.26629638671875,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1016,83.44284057617188,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1017,84.21788787841797,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1018,83.45886993408203,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1019,85.1065673828125,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1020,80.99095153808594,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1021,83.65262603759766,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1022,83.01744079589844,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1023,83.07862854003906,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1024,84.20768737792969,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1025,85.9486312866211,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1026,82.22054290771484,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1027,85.3119888305664,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1028,83.03783416748047,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1029,84.5238265991211,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1030,84.28053283691406,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1031,85.03810119628906,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1032,85.61792755126953,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1033,83.7094497680664,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1034,82.29338073730469,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1035,79.81381225585938,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1036,83.74004364013672,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1037,84.59521484375,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1038,82.48277282714844,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1039,83.50694274902344,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1040,81.06379699707031,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1041,83.45158386230469,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1042,83.31317901611328,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1043,82.55416107177734,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1044,83.4996566772461,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1045,83.67739868164062,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1046,83.29861450195312,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1047,83.48800659179688,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1048,82.44489288330078,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1049,83.6380615234375,c26a5_00144,TCL (Conv),400,0,1,0.0018232537786934564
1050,79.24711608886719,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1051,83.62767791748047,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1052,84.27018737792969,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1053,84.9308090209961,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1054,83.75123596191406,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1055,83.96705627441406,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1056,80.8006591796875,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1057,84.46128845214844,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1058,85.49259185791016,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1059,84.10049438476562,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1060,84.70181274414062,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1061,85.65568542480469,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1062,85.57002258300781,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1063,82.81219482421875,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1064,85.56837463378906,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1065,85.4085693359375,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1066,84.33773040771484,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1067,80.74300384521484,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1068,85.70016479492188,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1069,86.05601501464844,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1070,83.36903381347656,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1071,84.96211242675781,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1072,86.39044952392578,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1073,86.2751235961914,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1074,85.47611236572266,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1075,85.76441955566406,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1076,84.61614990234375,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1077,79.42998504638672,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1078,85.67216491699219,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1079,82.17462921142578,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1080,84.76606750488281,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1081,83.14498138427734,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1082,84.24217987060547,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1083,84.8764419555664,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1084,81.81549072265625,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1085,85.22240447998047,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1086,86.01153564453125,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1087,85.53047943115234,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1088,85.26359558105469,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1089,81.0098876953125,c26a5_00039,TE2E (Conv),600,2,2,0.0027348806680401847
1090,76.71876525878906,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1091,80.1021728515625,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1092,81.95289611816406,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1093,83.27243041992188,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1094,80.83299255371094,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1095,79.36459350585938,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1096,79.91608428955078,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1097,79.68939971923828,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1098,81.95289611816406,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1099,84.96074676513672,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1100,82.77507019042969,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1101,83.03559112548828,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1102,78.53565979003906,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1103,80.4608154296875,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1104,78.25483703613281,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1105,82.49424743652344,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1106,85.06224822998047,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1107,85.10285186767578,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1108,81.99349975585938,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1109,80.51495361328125,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1110,78.63716125488281,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1111,79.9972915649414,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1112,84.22654724121094,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1113,83.49911499023438,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1114,85.83366394042969,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1115,78.50182342529297,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1116,82.62281036376953,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1117,84.73067474365234,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1118,84.21977996826172,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1119,79.11083984375,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1120,85.66787719726562,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1121,85.12315368652344,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1122,81.99349975585938,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1123,84.33143615722656,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1124,84.22654724121094,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1125,83.73257446289062,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1126,85.52915954589844,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1127,80.73487091064453,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1128,85.48179626464844,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1129,84.74759674072266,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1130,84.82540893554688,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1131,84.66638946533203,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1132,84.67654418945312,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1133,81.74651336669922,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1134,81.15103149414062,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1135,83.69535064697266,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1136,84.69007873535156,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1137,84.80511474609375,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1138,80.99539184570312,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1139,84.28406524658203,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1140,82.27094268798828,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1141,82.77168273925781,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1142,84.66638946533203,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1143,83.01190185546875,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1144,79.83150482177734,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1145,83.86113739013672,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1146,84.17241668701172,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1147,81.44538879394531,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1148,84.81188201904297,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1149,83.76640319824219,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1150,82.7412338256836,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1151,82.94085693359375,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1152,84.26715087890625,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1153,82.38597869873047,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1154,83.13709259033203,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1155,83.8645248413086,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1156,82.84950256347656,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1157,82.74461364746094,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1158,83.49573516845703,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1159,82.14237213134766,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1160,81.26606750488281,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1161,84.79496002197266,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1162,80.51495361328125,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1163,82.90702056884766,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1164,82.29800415039062,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1165,83.32318115234375,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1166,83.962646484375,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1167,81.2356185913086,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1168,85.20097351074219,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1169,83.73595428466797,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1170,83.05589294433594,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1171,84.4667739868164,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1172,80.38299560546875,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1173,84.95059967041016,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1174,80.74840545654297,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1175,83.3908462524414,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1176,80.1123275756836,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1177,82.27770233154297,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1178,82.66341400146484,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1179,81.73635864257812,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1180,82.11530303955078,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1181,81.86831665039062,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1182,81.5604248046875,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1183,82.50439453125,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1184,81.45892333984375,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1185,82.98145294189453,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1186,78.94505310058594,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1187,82.09500122070312,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1188,82.910400390625,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1189,83.57355499267578,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1190,82.93746948242188,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1191,81.0326156616211,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1192,82.42657470703125,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1193,82.910400390625,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1194,81.62808990478516,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1195,83.78670501708984,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1196,84.41263580322266,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1197,83.81715393066406,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1198,82.80213165283203,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1199,84.32804870605469,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1200,82.30815887451172,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1201,79.69954681396484,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1202,81.1442642211914,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1203,79.11421966552734,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1204,81.84801483154297,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1205,81.91567993164062,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1206,82.7073974609375,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1207,83.1472396850586,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1208,81.71267700195312,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1209,82.60589599609375,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1210,83.46866607666016,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1211,80.96833038330078,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1212,83.66490173339844,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1213,84.05399322509766,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1214,82.3589096069336,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1215,84.10136413574219,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1216,83.75286865234375,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1217,81.68560791015625,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1218,80.92095947265625,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1219,81.31005096435547,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1220,82.32169342041016,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1221,81.4149398803711,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1222,84.50060272216797,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1223,78.64054107666016,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1224,82.83258819580078,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1225,82.4705581665039,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1226,80.82283782958984,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1227,83.82730865478516,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1228,82.7818374633789,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1229,83.55663299560547,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1230,82.53146362304688,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1231,81.80064392089844,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1232,81.9089126586914,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1233,82.17282104492188,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1234,82.28785705566406,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1235,83.43482971191406,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1236,79.81120300292969,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1237,80.998779296875,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1238,83.61753845214844,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1239,83.14385986328125,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1240,82.0408706665039,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1241,82.4231948852539,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1242,80.96156311035156,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1243,81.59087371826172,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1244,83.02205657958984,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1245,84.45323944091797,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1246,82.70401763916016,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1247,80.62660217285156,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1248,80.7213363647461,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
1249,82.49424743652344,c26a5_00296,TCL (Conv),600,0,4,0.0027348806680401847
